RunId;Step;Agent;ResultType;Result
16;10001;365:;AmountOfWrongPositivesProposition;0
16;10001;365:;AmountOfRightNegativesProposition;1
16;10001;365:;AmountOfWrongNegativesProposition;0
16;10001;365:;Precission_X;0
16;10001;365:;Precission_!X;1.0
16;10001;365:;Recall_X;0
16;10001;365:;Recall_!X;1.0
16;10001;852:;RewardPos;36
16;10001;852:;RewardNeg;38
16;10001;852:;AmountOfProposition;20
16;10001;852:;AmountOfPositivesProposition;5
16;10001;852:;AmountOfNegativesProposition;15
16;10001;852:;AmountOfRightPositivesProposition;2
16;10001;852:;AmountOfWrongPositivesProposition;0
16;10001;852:;AmountOfRightNegativesProposition;1
16;10001;852:;AmountOfWrongNegativesProposition;0
16;10001;852:;Precission_X;1.0
16;10001;852:;Precission_!X;1.0
16;10001;852:;Recall_X;1.0
16;10001;852:;Recall_!X;1.0
16;10001;80:;RewardPos;29
16;10001;80:;RewardNeg;17
16;10001;80:;AmountOfProposition;20
16;10001;80:;AmountOfPositivesProposition;5
16;10001;80:;AmountOfNegativesProposition;15
16;10001;80:;AmountOfRightPositivesProposition;1
16;10001;80:;AmountOfWrongPositivesProposition;0
16;10001;80:;AmountOfRightNegativesProposition;1
16;10001;80:;AmountOfWrongNegativesProposition;0
16;10001;80:;Precission_X;1.0
16;10001;80:;Precission_!X;1.0
16;10001;80:;Recall_X;1.0
16;10001;80:;Recall_!X;1.0
16;10001;174:;RewardPos;54
16;10001;174:;RewardNeg;0
16;10001;174:;AmountOfProposition;20
16;10001;174:;AmountOfPositivesProposition;5
16;10001;174:;AmountOfNegativesProposition;15
16;10001;174:;AmountOfRightPositivesProposition;0
16;10001;174:;AmountOfWrongPositivesProposition;0
16;10001;174:;AmountOfRightNegativesProposition;3
16;10001;174:;AmountOfWrongNegativesProposition;0
16;10001;174:;Precission_X;0
16;10001;174:;Precission_!X;1.0
16;10001;174:;Recall_X;0
16;10001;174:;Recall_!X;1.0
16;10001;150:;RewardPos;25
16;10001;150:;RewardNeg;0
16;10001;150:;AmountOfProposition;20
16;10001;150:;AmountOfPositivesProposition;5
16;10001;150:;AmountOfNegativesProposition;15
16;10001;150:;AmountOfRightPositivesProposition;0
16;10001;150:;AmountOfWrongPositivesProposition;0
16;10001;150:;AmountOfRightNegativesProposition;2
16;10001;150:;AmountOfWrongNegativesProposition;0
16;10001;150:;Precission_X;0
16;10001;150:;Precission_!X;1.0
16;10001;150:;Recall_X;0
16;10001;150:;Recall_!X;1.0
16;10001;364:;RewardPos;27
16;10001;364:;RewardNeg;0
16;10001;364:;AmountOfProposition;20
16;10001;364:;AmountOfPositivesProposition;5
16;10001;364:;AmountOfNegativesProposition;15
16;10001;364:;AmountOfRightPositivesProposition;0
16;10001;364:;AmountOfWrongPositivesProposition;0
16;10001;364:;AmountOfRightNegativesProposition;1
16;10001;364:;AmountOfWrongNegativesProposition;0
16;10001;364:;Precission_X;0
16;10001;364:;Precission_!X;1.0
16;10001;364:;Recall_X;0
16;10001;364:;Recall_!X;1.0
16;10001;All;AveragePositiveReward;32.5
16;10001;All;AverageNegativeReward;5.5
16;10001;All;Precission_X;0.2
16;10001;All;Precission_!X;1.0
16;10001;All;Recall_X;0.2
16;10001;All;Recall_!X;0.9666666666666666
16;10001;All;PercentageSurvive;1.0
17;GameOver;10;10001
17;10001;375:;RewardPos;24
17;10001;375:;RewardNeg;8
17;10001;375:;AmountOfProposition;16
17;10001;375:;AmountOfPositivesProposition;9
17;10001;375:;AmountOfNegativesProposition;7
17;10001;375:;AmountOfRightPositivesProposition;0
17;10001;375:;AmountOfWrongPositivesProposition;2
17;10001;375:;AmountOfRightNegativesProposition;2
17;10001;375:;AmountOfWrongNegativesProposition;0
17;10001;375:;Precission_X;0.0
17;10001;375:;Precission_!X;1.0
17;10001;375:;Recall_X;0
17;10001;375:;Recall_!X;0.5
17;10001;518:;RewardPos;44
17;10001;518:;RewardNeg;18
17;10001;518:;AmountOfProposition;16
17;10001;518:;AmountOfPositivesProposition;9
17;10001;518:;AmountOfNegativesProposition;7
17;10001;518:;AmountOfRightPositivesProposition;0
17;10001;518:;AmountOfWrongPositivesProposition;1
17;10001;518:;AmountOfRightNegativesProposition;1
17;10001;518:;AmountOfWrongNegativesProposition;0
17;10001;518:;Precission_X;0.0
17;10001;518:;Precission_!X;1.0
17;10001;518:;Recall_X;0
17;10001;518:;Recall_!X;0.5
17;10001;23:;RewardPos;51
17;10001;23:;RewardNeg;19
17;10001;23:;AmountOfProposition;16
17;10001;23:;AmountOfPositivesProposition;9
17;10001;23:;AmountOfNegativesProposition;7
17;10001;23:;AmountOfRightPositivesProposition;2
17;10001;23:;AmountOfWrongPositivesProposition;0
17;10001;23:;AmountOfRightNegativesProposition;1
17;10001;23:;AmountOfWrongNegativesProposition;1
17;10001;23:;Precission_X;1.0
17;10001;23:;Precission_!X;0.5
17;10001;23:;Recall_X;0.6666666666666666
17;10001;23:;Recall_!X;1.0
17;10001;943:;RewardPos;50
17;10001;943:;RewardNeg;19
17;10001;943:;AmountOfProposition;16
17;10001;943:;AmountOfPositivesProposition;9
17;10001;943:;AmountOfNegativesProposition;7
17;10001;943:;AmountOfRightPositivesProposition;0
17;10001;943:;AmountOfWrongPositivesProposition;3
17;10001;943:;AmountOfRightNegativesProposition;2
17;10001;943:;AmountOfWrongNegativesProposition;0
17;10001;943:;Precission_X;0.0
17;10001;943:;Precission_!X;1.0
17;10001;943:;Recall_X;0
17;10001;943:;Recall_!X;0.4
17;10001;106:;RewardPos;47
17;10001;106:;RewardNeg;0
17;10001;106:;AmountOfProposition;16
17;10001;106:;AmountOfPositivesProposition;9
17;10001;106:;AmountOfNegativesProposition;7
17;10001;106:;AmountOfRightPositivesProposition;0
17;10001;106:;AmountOfWrongPositivesProposition;0
17;10001;106:;AmountOfRightNegativesProposition;2
17;10001;106:;AmountOfWrongNegativesProposition;0
17;10001;106:;Precission_X;0
17;10001;106:;Precission_!X;1.0
17;10001;106:;Recall_X;0
17;10001;106:;Recall_!X;1.0
17;10001;646:;RewardPos;44
17;10001;646:;RewardNeg;55
17;10001;646:;AmountOfProposition;16
17;10001;646:;AmountOfPositivesProposition;9
17;10001;646:;AmountOfNegativesProposition;7
17;10001;646:;AmountOfRightPositivesProposition;4
17;10001;646:;AmountOfWrongPositivesProposition;0
17;10001;646:;AmountOfRightNegativesProposition;1
17;10001;646:;AmountOfWrongNegativesProposition;1
17;10001;646:;Precission_X;1.0
17;10001;646:;Precission_!X;0.5
17;10001;646:;Recall_X;0.8
17;10001;646:;Recall_!X;1.0
17;10001;884:;RewardPos;39
17;10001;884:;RewardNeg;22
17;10001;884:;AmountOfProposition;16
17;10001;884:;AmountOfPositivesProposition;9
17;10001;884:;AmountOfNegativesProposition;7
17;10001;884:;AmountOfRightPositivesProposition;2
17;10001;884:;AmountOfWrongPositivesProposition;1
17;10001;884:;AmountOfRightNegativesProposition;2
17;10001;884:;AmountOfWrongNegativesProposition;0
17;10001;884:;Precission_X;0.6666666666666666
17;10001;884:;Precission_!X;1.0
17;10001;884:;Recall_X;1.0
17;10001;884:;Recall_!X;0.6666666666666666
17;10001;339:;RewardPos;24
17;10001;339:;RewardNeg;74
17;10001;339:;AmountOfProposition;16
17;10001;339:;AmountOfPositivesProposition;9
17;10001;339:;AmountOfNegativesProposition;7
17;10001;339:;AmountOfRightPositivesProposition;3
17;10001;339:;AmountOfWrongPositivesProposition;0
17;10001;339:;AmountOfRightNegativesProposition;1
17;10001;339:;AmountOfWrongNegativesProposition;0
17;10001;339:;Precission_X;1.0
17;10001;339:;Precission_!X;1.0
17;10001;339:;Recall_X;1.0
17;10001;339:;Recall_!X;1.0
17;10001;757:;RewardPos;45
17;10001;757:;RewardNeg;45
17;10001;757:;AmountOfProposition;16
17;10001;757:;AmountOfPositivesProposition;9
17;10001;757:;AmountOfNegativesProposition;7
17;10001;757:;AmountOfRightPositivesProposition;3
17;10001;757:;AmountOfWrongPositivesProposition;0
17;10001;757:;AmountOfRightNegativesProposition;0
17;10001;757:;AmountOfWrongNegativesProposition;1
17;10001;757:;Precission_X;1.0
17;10001;757:;Precission_!X;0.0
17;10001;757:;Recall_X;0.75
17;10001;757:;Recall_!X;0
17;10001;110:;RewardPos;51
17;10001;110:;RewardNeg;32
17;10001;110:;AmountOfProposition;16
17;10001;110:;AmountOfPositivesProposition;9
17;10001;110:;AmountOfNegativesProposition;7
17;10001;110:;AmountOfRightPositivesProposition;3
17;10001;110:;AmountOfWrongPositivesProposition;0
17;10001;110:;AmountOfRightNegativesProposition;1
17;10001;110:;AmountOfWrongNegativesProposition;1
17;10001;110:;Precission_X;1.0
17;10001;110:;Precission_!X;0.5
17;10001;110:;Recall_X;0.75
17;10001;110:;Recall_!X;1.0
17;10001;All;AveragePositiveReward;41.9
17;10001;All;AverageNegativeReward;29.2
17;10001;All;Precission_X;0.5666666666666667
17;10001;All;Precission_!X;0.75
17;10001;All;Recall_X;0.4966666666666667
17;10001;All;Recall_!X;0.7066666666666668
17;10001;All;PercentageSurvive;1.0
18;GameOver;9;10001
18;10001;251:;RewardPos;42
18;10001;251:;RewardNeg;16
18;10001;251:;AmountOfProposition;18
18;10001;251:;AmountOfPositivesProposition;10
18;10001;251:;AmountOfNegativesProposition;8
18;10001;251:;AmountOfRightPositivesProposition;3
18;10001;251:;AmountOfWrongPositivesProposition;0
18;10001;251:;AmountOfRightNegativesProposition;2
18;10001;251:;AmountOfWrongNegativesProposition;1
18;10001;251:;Precission_X;1.0
18;10001;251:;Precission_!X;0.6666666666666666
18;10001;251:;Recall_X;0.75
18;10001;251:;Recall_!X;1.0
18;10001;83:;RewardPos;30
18;10001;83:;RewardNeg;26
18;10001;83:;AmountOfProposition;18
18;10001;83:;AmountOfPositivesProposition;10
18;10001;83:;AmountOfNegativesProposition;8
18;10001;83:;AmountOfRightPositivesProposition;1
18;10001;83:;AmountOfWrongPositivesProposition;0
18;10001;83:;AmountOfRightNegativesProposition;1
18;10001;83:;AmountOfWrongNegativesProposition;0
18;10001;83:;Precission_X;1.0
18;10001;83:;Precission_!X;1.0
18;10001;83:;Recall_X;1.0
18;10001;83:;Recall_!X;1.0
18;10001;29:;RewardPos;21
18;10001;29:;RewardNeg;18
18;10001;29:;AmountOfProposition;18
18;10001;29:;AmountOfPositivesProposition;10
18;10001;29:;AmountOfNegativesProposition;8
18;10001;29:;AmountOfRightPositivesProposition;3
18;10001;29:;AmountOfWrongPositivesProposition;0
18;10001;29:;AmountOfRightNegativesProposition;1
18;10001;29:;AmountOfWrongNegativesProposition;0
18;10001;29:;Precission_X;1.0
18;10001;29:;Precission_!X;1.0
18;10001;29:;Recall_X;1.0
18;10001;29:;Recall_!X;1.0
18;10001;676:;RewardPos;42
18;10001;676:;RewardNeg;0
18;10001;676:;AmountOfProposition;18
18;10001;676:;AmountOfPositivesProposition;10
18;10001;676:;AmountOfNegativesProposition;8
18;10001;676:;AmountOfRightPositivesProposition;0
18;10001;676:;AmountOfWrongPositivesProposition;0
18;10001;676:;AmountOfRightNegativesProposition;2
18;10001;676:;AmountOfWrongNegativesProposition;0
18;10001;676:;Precission_X;0
18;10001;676:;Precission_!X;1.0
18;10001;676:;Recall_X;0
18;10001;676:;Recall_!X;1.0
18;10001;998:;RewardPos;43
18;10001;998:;RewardNeg;37
18;10001;998:;AmountOfProposition;18
18;10001;998:;AmountOfPositivesProposition;10
18;10001;998:;AmountOfNegativesProposition;8
18;10001;998:;AmountOfRightPositivesProposition;2
18;10001;998:;AmountOfWrongPositivesProposition;0
18;10001;998:;AmountOfRightNegativesProposition;3
18;10001;998:;AmountOfWrongNegativesProposition;0
18;10001;998:;Precission_X;1.0
18;10001;998:;Precission_!X;1.0
18;10001;998:;Recall_X;1.0
18;10001;998:;Recall_!X;1.0
18;10001;439:;RewardPos;50
18;10001;439:;RewardNeg;0
18;10001;439:;AmountOfProposition;18
18;10001;439:;AmountOfPositivesProposition;10
18;10001;439:;AmountOfNegativesProposition;8
18;10001;439:;AmountOfRightPositivesProposition;0
18;10001;439:;AmountOfWrongPositivesProposition;0
18;10001;439:;AmountOfRightNegativesProposition;3
18;10001;439:;AmountOfWrongNegativesProposition;0
18;10001;439:;Precission_X;0
18;10001;439:;Precission_!X;1.0
18;10001;439:;Recall_X;0
18;10001;439:;Recall_!X;1.0
18;10001;566:;RewardPos;28
18;10001;566:;RewardNeg;33
18;10001;566:;AmountOfProposition;18
18;10001;566:;AmountOfPositivesProposition;10
18;10001;566:;AmountOfNegativesProposition;8
18;10001;566:;AmountOfRightPositivesProposition;2
18;10001;566:;AmountOfWrongPositivesProposition;0
18;10001;566:;AmountOfRightNegativesProposition;0
18;10001;566:;AmountOfWrongNegativesProposition;2
18;10001;566:;Precission_X;1.0
18;10001;566:;Precission_!X;0.0
18;10001;566:;Recall_X;0.5
18;10001;566:;Recall_!X;0
18;10001;287:;RewardPos;46
18;10001;287:;RewardNeg;0
18;10001;287:;AmountOfProposition;18
18;10001;287:;AmountOfPositivesProposition;10
18;10001;287:;AmountOfNegativesProposition;8
18;10001;287:;AmountOfRightPositivesProposition;0
18;10001;287:;AmountOfWrongPositivesProposition;0
18;10001;287:;AmountOfRightNegativesProposition;2
18;10001;287:;AmountOfWrongNegativesProposition;0
18;10001;287:;Precission_X;0
18;10001;287:;Precission_!X;1.0
18;10001;287:;Recall_X;0
18;10001;287:;Recall_!X;1.0
18;10001;805:;RewardPos;37
18;10001;805:;RewardNeg;23
18;10001;805:;AmountOfProposition;18
18;10001;805:;AmountOfPositivesProposition;10
18;10001;805:;AmountOfNegativesProposition;8
18;10001;805:;AmountOfRightPositivesProposition;1
18;10001;805:;AmountOfWrongPositivesProposition;0
18;10001;805:;AmountOfRightNegativesProposition;1
18;10001;805:;AmountOfWrongNegativesProposition;0
18;10001;805:;Precission_X;1.0
18;10001;805:;Precission_!X;1.0
18;10001;805:;Recall_X;1.0
18;10001;805:;Recall_!X;1.0
18;10001;668:;RewardPos;0
18;10001;668:;RewardNeg;85
18;10001;668:;AmountOfProposition;18
18;10001;668:;AmountOfPositivesProposition;10
18;10001;668:;AmountOfNegativesProposition;8
18;10001;668:;AmountOfRightPositivesProposition;2
18;10001;668:;AmountOfWrongPositivesProposition;0
18;10001;668:;AmountOfRightNegativesProposition;0
18;10001;668:;AmountOfWrongNegativesProposition;1
18;10001;668:;Precission_X;1.0
18;10001;668:;Precission_!X;0.0
18;10001;668:;Recall_X;0.6666666666666666
18;10001;668:;Recall_!X;0
18;10001;All;AveragePositiveReward;33.9
18;10001;All;AverageNegativeReward;23.8
18;10001;All;Precission_X;0.7
18;10001;All;Precission_!X;0.7666666666666666
18;10001;All;Recall_X;0.5916666666666667
18;10001;All;Recall_!X;0.8
18;10001;All;PercentageSurvive;0.9
19;GameOver;10;10001
19;10001;976:;RewardPos;43
19;10001;976:;RewardNeg;17
19;10001;976:;AmountOfProposition;24
19;10001;976:;AmountOfPositivesProposition;11
19;10001;976:;AmountOfNegativesProposition;13
19;10001;976:;AmountOfRightPositivesProposition;1
19;10001;976:;AmountOfWrongPositivesProposition;0
19;10001;976:;AmountOfRightNegativesProposition;1
19;10001;976:;AmountOfWrongNegativesProposition;0
19;10001;976:;Precission_X;1.0
19;10001;976:;Precission_!X;1.0
19;10001;976:;Recall_X;1.0
19;10001;976:;Recall_!X;1.0
19;10001;650:;RewardPos;25
19;10001;650:;RewardNeg;0
19;10001;650:;AmountOfProposition;24
19;10001;650:;AmountOfPositivesProposition;11
19;10001;650:;AmountOfNegativesProposition;13
19;10001;650:;AmountOfRightPositivesProposition;0
19;10001;650:;AmountOfWrongPositivesProposition;0
19;10001;650:;AmountOfRightNegativesProposition;1
19;10001;650:;AmountOfWrongNegativesProposition;0
19;10001;650:;Precission_X;0
19;10001;650:;Precission_!X;1.0
19;10001;650:;Recall_X;0
19;10001;650:;Recall_!X;1.0
19;10001;738:;RewardPos;19
19;10001;738:;RewardNeg;107
19;10001;738:;AmountOfProposition;24
19;10001;738:;AmountOfPositivesProposition;11
19;10001;738:;AmountOfNegativesProposition;13
19;10001;738:;AmountOfRightPositivesProposition;3
19;10001;738:;AmountOfWrongPositivesProposition;0
19;10001;738:;AmountOfRightNegativesProposition;0
19;10001;738:;AmountOfWrongNegativesProposition;1
19;10001;738:;Precission_X;1.0
19;10001;738:;Precission_!X;0.0
19;10001;738:;Recall_X;0.75
19;10001;738:;Recall_!X;0
19;10001;47:;RewardPos;36
19;10001;47:;RewardNeg;14
19;10001;47:;AmountOfProposition;24
19;10001;47:;AmountOfPositivesProposition;11
19;10001;47:;AmountOfNegativesProposition;13
19;10001;47:;AmountOfRightPositivesProposition;1
19;10001;47:;AmountOfWrongPositivesProposition;0
19;10001;47:;AmountOfRightNegativesProposition;3
19;10001;47:;AmountOfWrongNegativesProposition;0
19;10001;47:;Precission_X;1.0
19;10001;47:;Precission_!X;1.0
19;10001;47:;Recall_X;1.0
19;10001;47:;Recall_!X;1.0
19;10001;823:;RewardPos;47
19;10001;823:;RewardNeg;22
19;10001;823:;AmountOfProposition;24
19;10001;823:;AmountOfPositivesProposition;11
19;10001;823:;AmountOfNegativesProposition;13
19;10001;823:;AmountOfRightPositivesProposition;1
19;10001;823:;AmountOfWrongPositivesProposition;1
19;10001;823:;AmountOfRightNegativesProposition;2
19;10001;823:;AmountOfWrongNegativesProposition;0
19;10001;823:;Precission_X;0.5
19;10001;823:;Precission_!X;1.0
19;10001;823:;Recall_X;1.0
19;10001;823:;Recall_!X;0.6666666666666666
19;10001;291:;RewardPos;48
19;10001;291:;RewardNeg;0
19;10001;291:;AmountOfProposition;24
19;10001;291:;AmountOfPositivesProposition;11
19;10001;291:;AmountOfNegativesProposition;13
19;10001;291:;AmountOfRightPositivesProposition;0
19;10001;291:;AmountOfWrongPositivesProposition;0
19;10001;291:;AmountOfRightNegativesProposition;3
19;10001;291:;AmountOfWrongNegativesProposition;0
19;10001;291:;Precission_X;0
19;10001;291:;Precission_!X;1.0
19;10001;291:;Recall_X;0
19;10001;291:;Recall_!X;1.0
19;10001;741:;RewardPos;43
19;10001;741:;RewardNeg;41
19;10001;741:;AmountOfProposition;24
19;10001;741:;AmountOfPositivesProposition;11
19;10001;741:;AmountOfNegativesProposition;13
19;10001;741:;AmountOfRightPositivesProposition;2
19;10001;741:;AmountOfWrongPositivesProposition;0
19;10001;741:;AmountOfRightNegativesProposition;0
19;10001;741:;AmountOfWrongNegativesProposition;1
19;10001;741:;Precission_X;1.0
19;10001;741:;Precission_!X;0.0
19;10001;741:;Recall_X;0.6666666666666666
19;10001;741:;Recall_!X;0
19;10001;522:;RewardPos;47
19;10001;522:;RewardNeg;0
19;10001;522:;AmountOfProposition;24
19;10001;522:;AmountOfPositivesProposition;11
19;10001;522:;AmountOfNegativesProposition;13
19;10001;522:;AmountOfRightPositivesProposition;0
19;10001;522:;AmountOfWrongPositivesProposition;0
19;10001;522:;AmountOfRightNegativesProposition;3
19;10001;522:;AmountOfWrongNegativesProposition;0
19;10001;522:;Precission_X;0
19;10001;522:;Precission_!X;1.0
19;10001;522:;Recall_X;0
19;10001;522:;Recall_!X;1.0
19;10001;320:;RewardPos;37
19;10001;320:;RewardNeg;37
19;10001;320:;AmountOfProposition;24
19;10001;320:;AmountOfPositivesProposition;11
19;10001;320:;AmountOfNegativesProposition;13
19;10001;320:;AmountOfRightPositivesProposition;2
19;10001;320:;AmountOfWrongPositivesProposition;0
19;10001;320:;AmountOfRightNegativesProposition;0
19;10001;320:;AmountOfWrongNegativesProposition;2
19;10001;320:;Precission_X;1.0
19;10001;320:;Precission_!X;0.0
19;10001;320:;Recall_X;0.5
19;10001;320:;Recall_!X;0
19;10001;762:;RewardPos;39
19;10001;762:;RewardNeg;36
19;10001;762:;AmountOfProposition;24
19;10001;762:;AmountOfPositivesProposition;11
19;10001;762:;AmountOfNegativesProposition;13
19;10001;762:;AmountOfRightPositivesProposition;2
19;10001;762:;AmountOfWrongPositivesProposition;0
19;10001;762:;AmountOfRightNegativesProposition;1
19;10001;762:;AmountOfWrongNegativesProposition;1
19;10001;762:;Precission_X;1.0
19;10001;762:;Precission_!X;0.5
19;10001;762:;Recall_X;0.6666666666666666
19;10001;762:;Recall_!X;1.0
19;10001;All;AveragePositiveReward;38.4
19;10001;All;AverageNegativeReward;27.4
19;10001;All;Precission_X;0.65
19;10001;All;Precission_!X;0.65
19;10001;All;Recall_X;0.5583333333333333
19;10001;All;Recall_!X;0.6666666666666666
19;10001;All;PercentageSurvive;1.0
20;GameOver;8;10001
20;10001;949:;RewardPos;0
20;10001;949:;RewardNeg;198
20;10001;949:;AmountOfProposition;22
20;10001;949:;AmountOfPositivesProposition;14
20;10001;949:;AmountOfNegativesProposition;8
20;10001;949:;AmountOfRightPositivesProposition;4
20;10001;949:;AmountOfWrongPositivesProposition;0
20;10001;949:;AmountOfRightNegativesProposition;0
20;10001;949:;AmountOfWrongNegativesProposition;0
20;10001;949:;Precission_X;1.0
20;10001;949:;Precission_!X;0
20;10001;949:;Recall_X;1.0
20;10001;949:;Recall_!X;0
20;10001;101:;RewardPos;48
20;10001;101:;RewardNeg;0
